LONGITUDE,LATITUDE,OBJECTID,PRIMARY_KEY,ID_NUM,BETWEEN_STREETS,BETWEEN_STREET1,BETWEEN_STREET2,DIRECTION_BOUND,START_DATE,END_DATE,Count_year,AVE_WEEKDAY_TRAFFIC,AM_PEAK_8TO9,PM_PEAK_5TO6,OTHER_PEAK_TIMES,PERCENT_HEAVY_VEHICLES,SPEED_LIMIT,PERCENTILE_85TH,PERCENT_EXCEED_SPEED_LIMIT,DATA_COLLECTED_BY,LAST_EDITED_DATE
115.8657132,-31.95378759,30540,488,549_455,Wellington Street,Pier St,Lord St,Eastbound,2014/03/17 00:00:00+00,2014/03/31 00:00:00+00,2014,7985,435,708,478 (10:00 - 11:00),7,50,58.3,58.4,COP,2019/02/24 08:20:33+00
115.8657132,-31.95378759,30541,1219,549_455,Wellington Street,Pier Street,Lord Street,Eastbound,2019/03/08 00:00:00+00,2019/03/18 00:00:00+00,2019,8026,522,754,,6.2,50,55.53,44.44,Austraffic,2019/02/24 08:20:33+00
115.8657132,-31.95378759,30542,1220,549_455,Wellington Street,Pier Street,Lord Street,Westbound,2019/03/08 00:00:00+00,2019/03/18 00:00:00+00,2019,8401,742,549,,7.8,50,53.73,33.29,Austraffic,2019/02/24 08:20:33+00
115.8657132,-31.95378759,30543,909,549_455,Wellington Street,Pier St,Lord St,Eastbound,2017/05/01 00:00:00+00,2017/05/16 00:00:00+00,2017,6934,399,580,165 (1100-1200),6.14,50,55.8,48.5,COP,2019/02/24 08:20:33+00
115.8657132,-31.95378759,30544,910,549_455,Wellington Street,Pier St,Lord St,Westbound,2017/05/01 00:00:00+00,2017/05/16 00:00:00+00,2017,8143,708,498,384 (1600-1700),5.39,50,53.1,32.1,COP,2019/02/24 08:20:33+00
115.8657132,-31.95378759,30545,1056,549_455,Wellington Street,Pier St,Lord St,Westbound,2018/03/12 00:00:00+00,2018/03/19 00:00:00+00,2018,5383,578,345,361 (1200 - 1300),9.53,,51.1,1.8,PENTAGON S,2019/02/24 08:20:33+00
115.8657132,-31.95378759,30546,1054,549_455,Wellington Street,Pier St,Lord St,Westbound,2018/03/12 00:00:00+00,2018/03/19 00:00:00+00,2018,2898,173,138,202 (1900 - 2000),4.38,,54,3.8,PENTAGON S,2019/02/24 08:20:33+00
115.8657132,-31.95378759,30547,1035,549_455,Wellington Street,Pier St,Lord St,Eastbound,2018/03/12 00:00:00+00,2018/03/19 00:00:00+00,2018,4195,228,365,245 (1100 - 1200),9.6,,54.4,3.7,PENTAGON S,2019/02/24 08:20:33+00
115.8657132,-31.95378759,30548,1044,549_455,Wellington Street,Pier St,Lord St,Eastbound,2018/03/12 00:00:00+00,2018/03/19 00:00:00+00,2018,3618,185,335,,2.87,,57.2,7.4,PENTAGON S,2019/02/24 08:20:33+00
115.8657132,-31.95378759,30549,562,549_455,Wellington Street,Pier St,Lord St,Westbound,2015/05/04 00:00:00+00,2015/05/18 00:00:00+00,2015,7979,665,503,522 (12:00 - 13:00),5.9,50,55,39.9,COP,2019/02/24 08:20:33+00
115.8657132,-31.95378759,30550,563,549_455,Wellington Street,Pier St,Lord St,Eastbound,2015/05/04 00:00:00+00,2015/05/18 00:00:00+00,2015,7249,381,616,419 (11:00 -12:00),6.7,50,58,59.2,COP,2019/02/24 08:20:33+00
115.8657132,-31.95378759,30551,683,549_455,Wellington Street,Pier St,Lord St,Westbound,2016/02/22 00:00:00+00,2016/03/06 00:00:00+00,2016,7722,602,430,487 (15:00 - 16:00),6,50,52,24,COP,2019/02/24 08:20:33+00
115.8657132,-31.95378759,30552,684,549_455,Wellington Street,Pier St,Lord St,Eastbound,2016/02/22 00:00:00+00,2016/03/06 00:00:00+00,2016,6795,351,552,378 (11:00 - 12:00),5.8,50,56,46.66,COP,2019/02/24 08:20:33+00
115.8683043,-31.95822095,30553,1077,551_602,Hill Street,Hay St,Adelaide Tce,Northbound,2018/03/19 00:00:00+00,2018/03/28 00:00:00+00,2018,2983,247,242,,0,,42.1,0.2,PENTAGON S,2019/02/24 08:20:33+00
115.8683043,-31.95822095,30554,1082,551_602,Hill Street,Hay St,Adelaide Tce,Southbound,2018/03/19 00:00:00+00,2018/03/28 00:00:00+00,2018,3102,259,263,,0,,42.1,0.2,PENTAGON S,2019/02/24 08:20:33+00
115.8683043,-31.95822095,30555,1231,551_602,Hill Street,Hay St,Adelaide Tce,Southbound,2019/03/14 00:00:00+00,2019/03/25 00:00:00+00,2019,4921,383,408,,7.2,50,43.56,2.82,Austraffic,2019/02/24 08:20:33+00
115.8683043,-31.95822095,30556,809,551_602,Hill Street,Hay St,Adelaide Tce,Southbound,2016/12/03 00:00:00+00,2016/12/11 00:00:00+00,2016,4842,396,385,,7.4,40,45,39.31,Austraffic,2019/02/24 08:20:33+00
115.8683043,-31.95822095,30557,658,551_602,Hill Street,Adelaide Tce,Hay St,Southbound,2015/11/23 00:00:00+00,2015/12/06 00:00:00+00,2015,5520,452,392,,8.2,50,44,4,COP,2019/02/24 08:20:33+00
115.8683043,-31.95822095,30558,520,551_602,Hill Street,Adelaide Tce,Hay St,Southbound,2014/10/20 00:00:00+00,2014/11/03 00:00:00+00,2014,5666,488,392,385 (16:00 - 17:00),8,50,44,4,COP,2019/02/24 08:20:33+00
115.8487801,-31.95531943,30559,1154,564_720,Mounts Bay Road,Spring St,Fwy Off Ramp,Eastbound,2018/10/11 00:00:00+00,2018/10/22 00:00:00+00,2018,19733,1685,1315,,4.6,40,49.5,0.5312,Austraffic,2019/02/24 08:20:33+00
115.8487801,-31.95531943,30560,712,564_720,Mounts Bay Road,Spring St,Fwy off ramp,Eastbound,2016/05/23 00:00:00+00,2016/06/07 00:00:00+00,2016,19492,1680,1353,,5.2,50,53,28.8,COP,2019/02/24 08:20:33+00
115.8487801,-31.95531943,30561,582,564_720,Mounts Bay Road,Spring St,Fwy off ramp,Westbound,2015/06/08 00:00:00+00,2015/06/22 00:00:00+00,2015,7914,663,594,,5.7,50,56,52.5,COP,2019/02/24 08:20:33+00
115.8555634,-31.95686244,30562,1222,585_588,William Street,The Esplanade,Riverside Dr,Southbound,2019/03/07 00:00:00+00,2019/03/25 00:00:00+00,2019,16242,1062,1316,,5.2,40,48.69,54.55,Austraffic,2019/02/24 08:20:33+00
115.8555634,-31.95686244,30563,1066,585_588,William Street,The Esplanade,Riverside Dr,Southbound,2018/03/16 00:00:00+00,2018/03/28 00:00:00+00,2018,15605,934,1204,,2.35,,49,0.8,PENTAGON S,2019/02/24 08:20:33+00
115.8555634,-31.95686244,30564,1063,585_588,William Street,The Esplanade,Riverside Dr,Northbound,2018/03/16 00:00:00+00,2018/03/28 00:00:00+00,2018,7454,682,355,465 (1200 - 1300),10.7,,46.8,0.8,PENTAGON S,2019/02/24 08:20:33+00
115.8555634,-31.95686244,30565,1221,585_588,William Street,The Esplanade,Riverside Dr,Northbound,2019/03/07 00:00:00+00,2019/03/25 00:00:00+00,2019,7837,706,432,,11.5,40,46.08,37.44,Austraffic,2019/02/24 08:20:33+00
115.8582346,-31.95864558,30566,696,589_590,Barrack Square,Exiting lanes from Barrack Squ,,Northbound,2016/03/29 00:00:00+00,2016/04/11 00:00:00+00,2016,1581,47,115,182 (18:00-19:00),8.3,60,25,0,COP,2019/02/24 08:20:33+00
115.8591928,-31.95898869,30567,698,590_591,Riverside Drive,Entry to Barrack Square,,Westbound,2016/03/29 00:00:00+00,2016/04/11 00:00:00+00,2016,593,18,62,81 (18:00-19:00),8,60,26,0,COP,2019/02/24 08:20:33+00
115.8587972,-31.95872246,30568,697,591_590,Riverside Drive,Entry to Barrack Square,,Eastbound,2016/03/29 00:00:00+00,2016/04/11 00:00:00+00,2016,1233,44,92,109 (18:00-19:00),14,60,32,3,COP,2019/02/24 08:20:33+00
115.8599106,-31.95907212,30569,634,591_804,Riverside Drive,Barrack St,Governors Ave,Eastbound,2015/10/12 00:00:00+00,2015/10/25 00:00:00+00,2015,7768,572,697,,5.5,60,59,11.3,COP,2019/02/24 08:20:33+00
115.8599106,-31.95907212,30570,528,591_804,Riverside Drive,Barrack St,Governors Ave,Eastbound,2014/10/20 00:00:00+00,2014/11/03 00:00:00+00,2014,6224,296,633,309 (11:00 -12:00)642 (16:00 -17:00),5.3,60,59,13,COP,2019/02/24 08:20:33+00
115.864334,-31.95729602,30571,679,595_536,St Georges Terrace,Irwin St,Victoria Ave,Westbound,2016/02/22 00:00:00+00,2016/03/06 00:00:00+00,2016,9631,689,576,596 (16:00 - 17:00),10.4,50,53,24.98,COP,2019/02/24 08:20:33+00
115.864334,-31.95729602,30572,680,595_536,St Georges Terrace,Irwin St,Victoria Ave,Eastbound,2016/02/22 00:00:00+00,2016/03/06 00:00:00+00,2016,13472,761,1036,817 (11:00-12:00),9,50,50,14.81,COP,2019/02/24 08:20:33+00
115.864334,-31.95729602,30573,1215,595_536,St Georges Terrace,Irwin St,Victoria Ave,Eastbound,2019/03/08 00:00:00+00,2019/03/25 00:00:00+00,2019,12612,732,1072,,10.6,50,49.95,14.96,Austraffic,2019/02/24 08:20:33+00
115.864334,-31.95729602,30574,1216,595_536,St Georges Terrace,Irwin St,Victoria Ave,Westbound,2019/03/08 00:00:00+00,2019/03/25 00:00:00+00,2019,8448,690,534,,12.4,50,51.3,19.42,Austraffic,2019/02/24 08:20:33+00
115.864334,-31.95729602,30575,558,595_536,St Georges Terrace,Irwin St,Victoria Ave,Westbound,2015/05/04 00:00:00+00,2015/05/18 00:00:00+00,2015,9587,656,569,692 (07:00 - 08:00)597 (16:00 -17:00),11.1,50,52,23.4,COP,2019/02/24 08:20:33+00
115.864334,-31.95729602,30576,559,595_536,St Georges Terrace,Irwin St,Victoria Ave,Eastbound,2015/05/04 00:00:00+00,2015/05/18 00:00:00+00,2015,13569,799,1004,816 (11:00 - 12:00),10.6,50,50,16.1,COP,2019/02/24 08:20:33+00
115.864334,-31.95729602,30577,1033,595_536,St Georges Terrace,Irwin St,Victoria Ave,Eastbound,2018/03/12 00:00:00+00,2018/03/28 00:00:00+00,2018,3739,221,329,257 (900 - 1000),3.42,,52.9,3.1,PENTAGON S,2019/02/24 08:20:33+00
115.864334,-31.95729602,30578,1034,595_536,St Georges Terrace,Irwin St,Victoria Ave,Eastbound,2018/03/12 00:00:00+00,2018/03/28 00:00:00+00,2018,9104,548,749,567 (1100 - 1200),7.26,,50,1.3,PENTAGON S,2019/02/24 08:20:33+00
115.864334,-31.95729602,30579,1053,595_536,St Georges Terrace,Irwin St,Victoria Ave,Westbound,2018/03/12 00:00:00+00,2018/03/28 00:00:00+00,2018,363,33,14,27 (1900 - 2000),2.17,,49.7,1.9,PENTAGON S,2019/02/24 08:20:33+00
115.864334,-31.95729602,30580,1058,595_536,St Georges Terrace,Irwin St,Victoria Ave,Westbound,2018/03/12 00:00:00+00,2018/03/28 00:00:00+00,2018,8072,639,481,491 (1600 - 1700),9.65,,48.2,0.7,PENTAGON S,2019/02/24 08:20:33+00
115.864334,-31.95729602,30581,872,595_536,St Georges Terrace,Irwin St,Victoria Ave,Westbound,2017/03/07 00:00:00+00,2017/03/21 00:00:00+00,2017,9118,702,569,513 (1600-1700),7.06,40,52.4,70.75,COP,2019/02/24 08:20:33+00
115.864334,-31.95729602,30582,871,595_536,St Georges Terrace,Irwin St,Victoria Ave,Eastbound,2017/03/07 00:00:00+00,2017/03/21 00:00:00+00,2017,13260,774,1072,515 (0900-1000),8.09,40,49.9,64.15,COP,2019/02/24 08:20:33+00
115.864334,-31.95729602,30583,483,595_536,St Georges Terrace,Irwin St,Victoria Ave,Westbound,2014/03/17 00:00:00+00,2014/03/31 00:00:00+00,2014,10608,679,626,753 (07:00 -08:00),0,,,0,COP,2019/02/24 08:20:33+00
115.864334,-31.95729602,30584,484,595_536,St Georges Terrace,Irwin St,Victoria Ave,Eastbound,2014/03/17 00:00:00+00,2014/03/31 00:00:00+00,2014,15164,859,1065,959 (11:00 - 12:00),10.8,50,51.8,19.8,COP,2019/02/24 08:20:33+00
115.8695684,-31.96100103,30585,690,599_631,Terrace Road,Burt Way,Bennett St,Eastbound,2016/03/14 00:00:00+00,2016/03/20 00:00:00+00,2016,3753,263,304,,5.2,50,52,22.56,COP,2019/02/24 08:20:33+00
115.8695684,-31.96100103,30586,691,599_631,Terrace Road,Burt Way,Bennett St,Westbound,2016/03/14 00:00:00+00,2016/03/20 00:00:00+00,2016,2535,237,204,,3.5,50,51,17.3,COP,2019/02/24 08:20:33+00
115.8717642,-31.9585851,30587,521,607_606,Bennett Street,Adelaide Tce,Hay St,Northbound,2014/10/20 00:00:00+00,2014/11/03 00:00:00+00,2014,4472,304,352,,2.9,50,43,2.1,COP,2019/02/24 08:20:33+00
115.8717642,-31.9585851,30588,522,607_606,Bennett Street,Adelaide Tce,Hay St,Southbound,2014/10/20 00:00:00+00,2014/11/03 00:00:00+00,2014,2833,215,213,,5.5,50,43,2.5,COP,2019/02/24 08:20:33+00
115.8717642,-31.9585851,30589,642,607_606,Bennett Street,Adelaide Tce,Hay St,Northbound,2015/11/02 00:00:00+00,2015/11/15 00:00:00+00,2015,4363,312,303,,3.5,50,43,2.6,COP,2019/02/24 08:20:33+00
115.8717642,-31.9585851,30590,643,607_606,Bennett Street,Adelaide Tce,Hay St,Southbound,2015/11/02 00:00:00+00,2015/11/15 00:00:00+00,2015,2723,216,192,,4.2,50,43,2.9,COP,2019/02/24 08:20:33+00
115.8717642,-31.9585851,30591,1079,607_606,Bennett Street,Hay St,Adelaide Tce,Southbound,2018/03/19 00:00:00+00,2018/03/28 00:00:00+00,2018,2773,234,226,,2.48,,43.9,0.2,PENTAGON S,2019/02/24 08:20:33+00
115.8717642,-31.9585851,30592,1072,607_606,Bennett Street,Hay St,Adelaide Tce,Northbound,2018/03/19 00:00:00+00,2018/03/28 00:00:00+00,2018,4089,329,312,,2.93,,42.5,0.2,PENTAGON S,2019/02/24 08:20:33+00
115.8717642,-31.9585851,30593,1227,607_606,Bennett Street,Hay St,Adelaide Tce,Northbound,2019/03/14 00:00:00+00,2019/03/25 00:00:00+00,2019,4283,346,347,,3.3,50,41.49,1.65,Austraffic,2019/02/24 08:20:33+00
115.8717642,-31.9585851,30594,1228,607_606,Bennett Street,Hay St,Adelaide Tce,Southbound,2019/03/14 00:00:00+00,2019/03/25 00:00:00+00,2019,2834,240,219,,4.4,50,41.04,1.73,Austraffic,2019/02/24 08:20:33+00
115.8768775,-31.96046031,30595,790,612_626,Bollaert lane,Bremer Prom,De Vlamingh Ave,Westbound,2016/11/19 00:00:00+00,2016/12/05 00:00:00+00,2016,114,7,12,,2.2,50,28,0,COP,2019/02/24 08:20:33+00
115.8768775,-31.96046031,30596,791,612_626,Bollaert lane,Bremer Prom,De Vlamingh Ave,Eastbound,2016/11/19 00:00:00+00,2016/12/05 00:00:00+00,2016,75,9,6,,2.7,50,29,0,COP,2019/02/24 08:20:33+00
115.874893,-31.960095,30597,523,612_636,Plain Street,Adelaide Tce,Hay St,Southbound,2014/10/20 00:00:00+00,2014/11/03 00:00:00+00,2014,3879,374,354,,5.7,50,47,8,COP,2019/02/24 08:20:33+00
115.874893,-31.960095,30598,525,612_636,Plain Street,Adelaide Tce,Hay St,Northbound,2014/10/20 00:00:00+00,2014/11/03 00:00:00+00,2014,6954,549,569,,3.9,50,48,9.3,COP,2019/02/24 08:20:33+00
115.874893,-31.960095,30599,807,612_636,Plain Street,Hay St,Adelaide Tce,Northbound,2016/12/03 00:00:00+00,2016/12/11 00:00:00+00,2016,6890,530,546,,5.8,40,45,42.68,Austraffic,2019/02/24 08:20:33+00
115.874893,-31.960095,30600,808,612_636,Plain Street,Hay St,Adelaide Tce,Southbound,2016/12/03 00:00:00+00,2016/12/11 00:00:00+00,2016,1804,146,148,,12.2,40,44,33.68,Austraffic,2019/02/24 08:20:33+00
115.874893,-31.960095,30601,942,612_636,Plain Street,Adelaide Tce,Hay St,Northbound,2017/06/12 00:00:00+00,2017/06/26 00:00:00+00,2017,7137,627,569,,5.83,50,41.4,1.2,COP,2019/02/24 08:20:33+00
115.874893,-31.960095,30602,943,612_636,Plain Street,Adelaide Tce,Hay St,Southbound,2017/06/12 00:00:00+00,2017/06/26 00:00:00+00,2017,3627,333,289,,4.41,50,40,1.1,COP,2019/02/24 08:20:33+00
115.874893,-31.960095,30603,644,612_636,Plain Street,Adelaide Tce,Hay St,Northbound,2015/11/02 00:00:00+00,2015/11/15 00:00:00+00,2015,7007,553,573,,2.9,50,48,9.4,COP,2019/02/24 08:20:33+00
115.874893,-31.960095,30604,645,612_636,Plain Street,Adelaide Tce,Hay St,Southbound,2015/11/02 00:00:00+00,2015/11/15 00:00:00+00,2015,3925,404,326,,4.5,50,47,8,COP,2019/02/24 08:20:33+00
115.874893,-31.960095,30605,1114,612_636,Plain Street,Adelaide Tce,Hay St,Southbound,2018/04/30 00:00:00+00,2018/05/07 00:00:00+00,2018,3257,322,280,,9.2,50,41.94,2.185,PENTAGON S,2019/02/24 08:20:33+00
115.874893,-31.960095,30606,1113,612_636,Plain Street,Adelaide Tce,Hay St,Northbound,2018/04/30 00:00:00+00,2018/05/07 00:00:00+00,2018,5994,508,502,,5.6,50,44.46,3.668,PENTAGON S,2019/02/24 08:20:33+00
115.876046,-31.9597154,30607,886,612_640,Hay Street,Hale St,Plain St,Eastbound,2017/04/28 00:00:00+00,2017/05/15 00:00:00+00,2017,5693,350,535,576 (1600-1700),1.32,50,53.6,37.1,COP,2019/02/24 08:20:33+00
115.876046,-31.9597154,30608,887,612_640,Hay Street,Hale St,Plain St,Westbound,2017/04/28 00:00:00+00,2017/05/15 00:00:00+00,2017,4118,468,312,331 (1500-1600),5.05,50,50.8,18.4,COP,2019/02/24 08:20:33+00
115.876046,-31.9597154,30609,811,612_640,Hay Street,Hale St,Plain St,Eastbound,2016/12/03 00:00:00+00,2016/12/11 00:00:00+00,2016,5532,294,494,326 (11:00-12:00) & 518 (16:00-17:00),2.6,40,55,87.64,Austraffic,2019/02/24 08:20:33+00
115.876046,-31.9597154,30610,526,612_640,Hay Street,Plain St,Causeway,Eastbound,2014/10/20 00:00:00+00,2014/11/03 00:00:00+00,2014,6242,361,503,578 (16:00 -17:00),6.6,50,58,56.2,COP,2019/02/24 08:20:33+00
115.876046,-31.9597154,30611,589,612_640,Hay Street,Plain St,Causeway,Eastbound,2015/07/20 00:00:00+00,2015/08/02 00:00:00+00,2015,5723,323,542,,2.5,50,56,49,COP,2019/02/24 08:20:33+00
115.876046,-31.9597154,30612,1012,612_640,Hay Street,Hale St,Plain St,Eastbound,2017/11/27 00:00:00+00,2017/12/06 00:00:00+00,2017,4686,271,430,455 (1600-1700),1.56,50,54.4,41.9,COP,2019/02/24 08:20:33+00
115.876046,-31.9597154,30613,1013,612_640,Hay Street,Hale St,Plain St,Westbound,2017/11/27 00:00:00+00,2017/12/05 00:00:00+00,2017,3674,363,280,284 (1500-1600),5.52,50,50.4,16.8,COP,2019/02/24 08:20:33+00
115.876046,-31.9597154,30614,1143,612_640,Hay Street,Hale St,Plain St,Westbound,2018/10/15 00:00:00+00,2018/10/22 00:00:00+00,2018,3557,400,253,,0.08,50,50.94,0.1932,COP,2019/02/24 08:20:33+00
115.876046,-31.9597154,30615,1144,612_640,Hay Street,Hale St,Plain St,Eastbound,2018/10/15 00:00:00+00,2018/10/22 00:00:00+00,2018,5449,319,533,,0.031,50,54.9,0.4196,COP,2019/02/24 08:20:33+00
115.8773427,-31.96062066,30616,788,626_612,Bollaert lane,Erskine Lk,Bremer Prom,Westbound,2016/11/19 00:00:00+00,2016/12/05 00:00:00+00,2016,87,7,6,9 (07:00-08:00),3.6,50,28,0,COP,2019/02/24 08:20:33+00
115.8773427,-31.96062066,30617,789,626_612,Bollaert lane,Erskine Lk,Bremer Prom,Eastbound,2016/11/19 00:00:00+00,2016/12/05 00:00:00+00,2016,83,8,9,,4,50,28,0,COP,2019/02/24 08:20:33+00
115.8374592,-31.95106166,30618,612,629_594,Ventnor Avenue,Kings Park Rd,Ord St,Northbound,2015/08/31 00:00:00+00,2015/09/13 00:00:00+00,2015,688,100,32,53 (13:00 - 14:00),0,,,0,COP,2019/02/24 08:20:33+00
115.864384,-31.95991304,30619,612,629_594,Ventnor Avenue,Kings Park Rd,Ord St,Northbound,2015/08/31 00:00:00+00,2015/09/13 00:00:00+00,2015,688,100,32,53 (13:00 - 14:00),0,,,0,COP,2019/02/24 08:20:33+00
115.8374592,-31.95106166,30620,613,629_594,Ventnor Avenue,Kings Park Rd,Ord St,Southbound,2015/08/31 00:00:00+00,2015/09/13 00:00:00+00,2015,688,39,96,58 (11:00 - 12:00),0,,,0,COP,2019/02/24 08:20:33+00
115.864384,-31.95991304,30621,613,629_594,Ventnor Avenue,Kings Park Rd,Ord St,Southbound,2015/08/31 00:00:00+00,2015/09/13 00:00:00+00,2015,688,39,96,58 (11:00 - 12:00),0,,,0,COP,2019/02/24 08:20:33+00
115.876025,-31.96117002,30622,586,636_638,Adelaide Terrace,Plain St,Causeway,Eastbound,2015/07/20 00:00:00+00,2015/08/02 00:00:00+00,2015,9543,527,868,,14.5,50,54,25.6,COP,2019/02/24 08:20:33+00
115.876025,-31.96117002,30623,587,636_638,Adelaide Terrace,Plain St,Causeway,Westbound,2015/07/20 00:00:00+00,2015/08/02 00:00:00+00,2015,11653,1013,660,,12.6,50,52,23,COP,2019/02/24 08:20:33+00
115.8760542,-31.95982767,30624,588,640_612,Hay Street,Plain St,Causeway,Westbound,2015/07/20 00:00:00+00,2015/08/02 00:00:00+00,2015,4173,495,301,330 (15:00 - 16:00,9.4,50,52,26.3,COP,2019/02/24 08:20:33+00
115.8760542,-31.95982767,30625,524,640_612,Hay Street,Plain St,Causeway,Westbound,2014/10/20 00:00:00+00,2014/11/03 00:00:00+00,2014,4469,478,328,358 (16:00 -17:00),7,50,52,23.7,COP,2019/02/24 08:20:33+00
115.8760542,-31.95982767,30626,810,640_612,Hay Street,Hale St,Plain St,Westbound,2016/12/03 00:00:00+00,2016/12/11 00:00:00+00,2016,4185,406,317,,5.5,40,52,73.29,Austraffic,2019/02/24 08:20:33+00
115.8810771,-31.96017289,30627,1021,641_626,Braithwaite Street,Hay St,Nelson Ave,Northbound,2018/02/05 00:00:00+00,2018/02/11 00:00:00+00,2018,681,104,46,75 (1500-1600),4.2,50,50,14.08,COP,2019/02/24 08:20:33+00
115.8772084,-31.96040315,30628,1021,641_626,Braithwaite Street,Hay St,Nelson Ave,Northbound,2018/02/05 00:00:00+00,2018/02/11 00:00:00+00,2018,681,104,46,75 (1500-1600),4.2,50,50,14.08,COP,2019/02/24 08:20:33+00
115.8810771,-31.96017289,30629,1020,641_626,Braithwaite Street,Hay St,Nelson Ave,Southbound,2018/02/05 00:00:00+00,2018/02/11 00:00:00+00,2018,1198,131,180,185 (1600-1700),16.4,50,48,8.73,COP,2019/02/24 08:20:33+00
115.8772084,-31.96040315,30630,1020,641_626,Braithwaite Street,Hay St,Nelson Ave,Southbound,2018/02/05 00:00:00+00,2018/02/11 00:00:00+00,2018,1198,131,180,185 (1600-1700),16.4,50,48,8.73,COP,2019/02/24 08:20:33+00
115.8810771,-31.96017289,30631,786,641_626,Bremer Promenade,Bollaert Ln,Hay St,Northbound,2016/11/19 00:00:00+00,2016/12/05 00:00:00+00,2016,167,17,13,,3,50,25,0,COP,2019/02/24 08:20:33+00
115.8772084,-31.96040315,30632,786,641_626,Bremer Promenade,Bollaert Ln,Hay St,Northbound,2016/11/19 00:00:00+00,2016/12/05 00:00:00+00,2016,167,17,13,,3,50,25,0,COP,2019/02/24 08:20:33+00
115.8810771,-31.96017289,30633,787,641_626,Bremer Promenade,Bollaert Ln,Hay St,Southbound,2016/11/19 00:00:00+00,2016/12/05 00:00:00+00,2016,46,4,4,,5.9,50,23,0,COP,2019/02/24 08:20:33+00
115.8772084,-31.96040315,30634,787,641_626,Bremer Promenade,Bollaert Ln,Hay St,Southbound,2016/11/19 00:00:00+00,2016/12/05 00:00:00+00,2016,46,4,4,,5.9,50,23,0,COP,2019/02/24 08:20:33+00
115.879856,-31.961681,30635,1136,641_647,Hay Street,Causeway,Trinity Ave,Northbound,2018/10/15 00:00:00+00,2018/10/22 00:00:00+00,2018,4046,575,260,,0.075,50,48.42,0.09078,COP,2019/02/24 08:20:33+00
115.879856,-31.961681,30636,1137,641_647,Hay Street,Causeway,Trinity Ave,Southbound,2018/10/15 00:00:00+00,2018/10/22 00:00:00+00,2018,6761,438,721,,0.024,50,47.52,0.0621,COP,2019/02/24 08:20:33+00
115.879856,-31.961681,30637,1010,641_647,Hay Street,Causeway,Trinity Ave,Northbound,2017/11/27 00:00:00+00,2017/12/06 00:00:00+00,2017,3908,517,275,,5.03,50,47.5,7.4,COP,2019/02/24 08:20:33+00
115.879856,-31.961681,30638,1011,641_647,Hay Street,Causeway,Trinity Ave,Southbound,2017/11/27 00:00:00+00,2017/12/05 00:00:00+00,2017,6822,403,716,750 (1600-1700),1.42,50,46.8,5.1,COP,2019/02/24 08:20:33+00
115.877467,-31.96367498,30639,584,656_657,Riverside Drive,Plain St,Causeway,Eastbound,2015/07/20 00:00:00+00,2015/08/02 00:00:00+00,2015,6763,375,753,,6.7,60,60,14.5,COP,2019/02/24 08:20:33+00
115.877467,-31.96367498,30640,585,656_657,Riverside Drive,Plain St,Causeway,Westbound,2015/07/20 00:00:00+00,2015/08/02 00:00:00+00,2015,6290,920,323,345 (16:00 - 17:00),4.2,60,52,1.2,COP,2019/02/24 08:20:33+00
115.877467,-31.96367498,30641,1159,656_657,Riverside Drive,Plain St,Causeway,Eastbound,2018/10/14 00:00:00+00,2018/10/22 00:00:00+00,2018,7946,402,862,,0.033,60,56.34,0.04878,Austraffic,2019/02/24 08:20:33+00
115.877467,-31.96367498,30642,1160,656_657,Riverside Drive,Plain St,Causeway,Westbound,2018/10/14 00:00:00+00,2018/10/22 00:00:00+00,2018,7694,1108,454,,0.044,60,58.14,0.07843,Austraffic,2019/02/24 08:20:33+00
115.877467,-31.96367498,30643,944,656_657,Riverside Drive,Plain St,Causeway,Eastbound,2017/06/12 00:00:00+00,2017/06/26 00:00:00+00,2017,7604,380,845,189 (1100-1200),2.59,60,55.8,4.45,COP,2019/02/24 08:20:33+00
115.877467,-31.96367498,30644,945,656_657,Riverside Drive,Plain St,Causeway,Westbound,2017/06/12 00:00:00+00,2017/06/26 00:00:00+00,2017,9640,1467,580,,4.3,60,51.5,0.7,COP,2019/02/24 08:20:33+00
115.877467,-31.96367498,30645,529,656_657,Riverside Drive,Plain St,Causeway,Westbound,2014/10/20 00:00:00+00,2014/11/03 00:00:00+00,2014,7421,921,428,,4.4,60,52,1.2,COP,2019/02/24 08:20:33+00
115.877467,-31.96367498,30646,530,656_657,Riverside Drive,Plain St,Causeway,Eastbound,2014/10/20 00:00:00+00,2014/11/03 00:00:00+00,2014,7815,533,640,,4.2,60,59,12,COP,2019/02/24 08:20:33+00
